module,name,title,description,type,format,constraints.maxLength,constraints.enum,constraints.pattern,constraints.maximum,constraints.minimum,encodings,ordered,missingValues,trueValues,falseValues,repo_link,standardsMappings.type,standardsMappings.label,standardsMappings.url,standardsMappings.source,standardsMappings.id,relatedConcepts.type,relatedConcepts.label,relatedConcepts.url,relatedConcepts.source,relatedConcepts.id,univarStats.median,univarStats.mean,univarStats.std,univarStats.min,univarStats.max,univarStats.mode,univarStats.count,univarStats.twentyFifthPercentile,univarStats.seventyFifthPercentile,univarStats.categoricalMarginals.name,univarStats.categoricalMarginals.count
followup_interview,rxbup1b_times,1b.  What is your current dose of buprenorphine? TIMES PER DAY,Buprenorphine prescription confirmation: 1b.  What is your current dose of buprenorphine? TIMES PER DAY,string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,rxbup1c,"1c. Who is your current buprenorphine provider? (or, where is your treatment clinic located?)","Buprenorphine prescription confirmation: 1c. Who is your current buprenorphine provider? (or, where is your treatment clinic located?)",string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb1_1m,"1. Since your last assessment, have you spent any time incarcerated in jail or prison overnight?","Time Line Follow-Back (TLFB): 1. Since your last assessment, have you spent any time incarcerated in jail or prison overnight?",integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb1a_1m,# days,Time Line Follow-Back (TLFB): # days,string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb2_1m,"2. Since your last assessment, have you spent any time in a hospital where you stayed there overnight?","Time Line Follow-Back (TLFB): 2. Since your last assessment, have you spent any time in a hospital where you stayed there overnight?",integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb2a_1m,# days (Medical Reason),Time Line Follow-Back (TLFB): # days (Medical Reason),number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb_2b_1m,# of days (Psychiatric/Substance use reason),Time Line Follow-Back (TLFB): # of days (Psychiatric/Substance use reason),number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb3_1m,"3. Since your last assessment, have you spent any time in a residential substance use treatment facility or in a detox facility?","Time Line Follow-Back (TLFB): 3. Since your last assessment, have you spent any time in a residential substance use treatment facility or in a detox facility?",integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb_3a_1m,# of days (Residential substance use treatment facility),Time Line Follow-Back (TLFB): # of days (Residential substance use treatment facility),number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb3b_1m,# days (Detox only),Time Line Follow-Back (TLFB): # days (Detox only),number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb4_1m,4. Any alcoholic beverages?,Time Line Follow-Back (TLFB): 4. Any alcoholic beverages?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb4a_1m,4a. Date of last drink,Time Line Follow-Back (TLFB): 4a. Date of last drink,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb5_1m,5. Marijuana or hashish?,Time Line Follow-Back (TLFB): 5. Marijuana or hashish?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb5a_1m,5a. Date of last use,Time Line Follow-Back (TLFB): 5a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb6_1m,6. Cocaine or crack?,Time Line Follow-Back (TLFB): 6. Cocaine or crack?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb6a_1m,6a. Date of last use,Time Line Follow-Back (TLFB): 6a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb7_1m,7. Heroin?,Time Line Follow-Back (TLFB): 7. Heroin?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb7a_1m,7a. Date of last use,Time Line Follow-Back (TLFB): 7a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb8_1m,8. Methamphetamine?,Time Line Follow-Back (TLFB): 8. Methamphetamine?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb8a_1m,8a. Date of last use,Time Line Follow-Back (TLFB): 8a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb9_1m,9. Hallucinogens?,Time Line Follow-Back (TLFB): 9. Hallucinogens?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb9a_1m,9a. Date of last use,Time Line Follow-Back (TLFB): 9a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb10_1m,10. Inhalants?,Time Line Follow-Back (TLFB): 10. Inhalants?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb10a_1m,10a. Date of last use,Time Line Follow-Back (TLFB): 10a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb11_1m,11. Kratom?,Time Line Follow-Back (TLFB): 11. Kratom?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb11a_1m,11a. Date of last use,Time Line Follow-Back (TLFB): 11a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb12_1m,12. Prescription pain relievers also known as opioids?,Time Line Follow-Back (TLFB): 12. Prescription pain relievers also known as opioids?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb12a_1m,12a. Date of last use,Time Line Follow-Back (TLFB): 12a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb13_1m,13. Prescription tranquilizers or sedatives?,Time Line Follow-Back (TLFB): 13. Prescription tranquilizers or sedatives?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb13a_1m,13a. Date of last use,Time Line Follow-Back (TLFB): 13a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb14_1m,14. Prescription stimulants?,Time Line Follow-Back (TLFB): 14. Prescription stimulants?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb14a_1m,14a. Date of last use,Time Line Follow-Back (TLFB): 14a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb15_1m,"15. Buprenorphine (Suboxone, Subutex, Zubsolv, etc.)","Time Line Follow-Back (TLFB): 15. Buprenorphine (Suboxone, Subutex, Zubsolv, etc.)",integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,tlfb15a_1m,15a. Date of last use,Time Line Follow-Back (TLFB): 15a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,fu_tlfb16,16. Other medications?,Time Line Follow-Back (TLFB): 16. Other medications?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,fu_tlfb16_other,16. Other medication (specify):,Time Line Follow-Back (TLFB): 16. Other medication (specify):,string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,fu_tlfb16a,16a. Date of last use,Time Line Follow-Back (TLFB): 16a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,fu_tlfb17,17. Other medications?,Time Line Follow-Back (TLFB): 17. Other medications?,integer,,,1|0|9,,,,1=Yes|0=No|9=Missing,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,fu_tlfb17_other,17. Other medication (specify):,Time Line Follow-Back (TLFB): 17. Other medication (specify):,string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,fu_tlfb17a,17a. Date of last use,Time Line Follow-Back (TLFB): 17a. Date of last use,date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility1_1m___1,Treatment_Utility1_1M: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 1. Narcotics or Cocaine Anonymous (NA, CA), Alcoholics Anonymous (AA) or any 12-step based  meeting?[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility1_1m___2,Treatment_Utility1_1M: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 1. Narcotics or Cocaine Anonymous (NA, CA), Alcoholics Anonymous (AA) or any 12-step based  meeting?[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility1_1m___9,Treatment_Utility1_1M: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 1. Narcotics or Cocaine Anonymous (NA, CA), Alcoholics Anonymous (AA) or any 12-step based  meeting?[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility2_1m___1,Treatment_Utility2_1M: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 2. Social Service agency?[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility2_1m___2,Treatment_Utility2_1M: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 2. Social Service agency?[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility2_1m___9,Treatment_Utility2_1M: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 2. Social Service agency?[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility3a_1m___1,Treatment_Utility3A_1M: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 3a. Mental Health clinic for substance use services?[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility3a_1m___2,Treatment_Utility3A_1M: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 3a. Mental Health clinic for substance use services?[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility3a_1m___9,Treatment_Utility3A_1M: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 3a. Mental Health clinic for substance use services?[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility3b_1m___1,Treatment_Utility3B_1M: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 3b. Mental Health clinic for other general mental health concerns?[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility3b_1m___2,Treatment_Utility3B_1M: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 3b. Mental Health clinic for other general mental health concerns?[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility3b_1m___9,Treatment_Utility3B_1M: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 3b. Mental Health clinic for other general mental health concerns?[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility4_1m___1,Treatment_Utility4_1M: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 4. Detox clinic or facility?[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility4_1m___2,Treatment_Utility4_1M: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 4. Detox clinic or facility?[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility4_1m___9,Treatment_Utility4_1M: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 4. Detox clinic or facility?[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility5_1m___1,Treatment_Utility5_1M: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 5. Inpatient unit of a psychiatric or general hospital?[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility5_1m___2,Treatment_Utility5_1M: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 5. Inpatient unit of a psychiatric or general hospital?[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility5_1m___9,Treatment_Utility5_1M: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 5. Inpatient unit of a psychiatric or general hospital?[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility6_1m___1,Treatment_Utility6_1M: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 6. Outpatient clinic for drug or alcohol treatment?[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility6_1m___2,Treatment_Utility6_1M: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 6. Outpatient clinic for drug or alcohol treatment?[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility6_1m___9,Treatment_Utility6_1M: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 6. Outpatient clinic for drug or alcohol treatment?[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility7_1m___1,Treatment_Utility7_1M: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 7. Private provider or Primary Care doctor for drug or alcohol treatment?[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility7_1m___2,Treatment_Utility7_1M: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 7. Private provider or Primary Care doctor for drug or alcohol treatment?[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility7_1m___9,Treatment_Utility7_1M: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 7. Private provider or Primary Care doctor for drug or alcohol treatment?[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility8a_1m___1,Treatment_Utility8A_1M: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 8a. Psychotherapy or counseling from a psychiatrist, psychologist, social worker, or other mental health professional for substance use?[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility8a_1m___2,Treatment_Utility8A_1M: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 8a. Psychotherapy or counseling from a psychiatrist, psychologist, social worker, or other mental health professional for substance use?[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility8a_1m___9,Treatment_Utility8A_1M: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 8a. Psychotherapy or counseling from a psychiatrist, psychologist, social worker, or other mental health professional for substance use?[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility8b_1m___1,Treatment_Utility8B_1M: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 8b. Psychotherapy or counseling from a psychiatrist, psychologist, social worker, or other mental health professional for other general mental health concerns?[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility8b_1m___2,Treatment_Utility8B_1M: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 8b. Psychotherapy or counseling from a psychiatrist, psychologist, social worker, or other mental health professional for other general mental health concerns?[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility8b_1m___9,Treatment_Utility8B_1M: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 8b. Psychotherapy or counseling from a psychiatrist, psychologist, social worker, or other mental health professional for other general mental health concerns?[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility9_1m___1,Treatment_Utility9_1M: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 9. Day or partial patient program for drug or alcohol treatment (e.g. Intensive Outpatient programs)?[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility9_1m___2,Treatment_Utility9_1M: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 9. Day or partial patient program for drug or alcohol treatment (e.g. Intensive Outpatient programs)?[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility9_1m___9,Treatment_Utility9_1M: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 9. Day or partial patient program for drug or alcohol treatment (e.g. Intensive Outpatient programs)?[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility10_1m___1,Treatment_Utility10_1M: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 10. Residential drug or alcohol rehabilitation program?[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility10_1m___2,Treatment_Utility10_1M: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 10. Residential drug or alcohol rehabilitation program?[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility10_1m___9,Treatment_Utility10_1M: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 10. Residential drug or alcohol rehabilitation program?[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility11_1m___1,Treatment_Utility11_1M: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 11. Methadone maintenance program?[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility11_1m___2,Treatment_Utility11_1M: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 11. Methadone maintenance program?[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility11_1m___9,Treatment_Utility11_1M: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 11. Methadone maintenance program?[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility12_1m___1,Treatment_Utility12_1M: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 12. Emergency room for any reason related to alcohol or drug use?[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility12_1m___2,Treatment_Utility12_1M: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 12. Emergency room for any reason related to alcohol or drug use?[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utility12_1m___9,Treatment_Utility12_1M: Missing,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 12. Emergency room for any reason related to alcohol or drug use?[choice=Missing]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utilization13___1,Treatment_Utilization13: Since last assessmentYes,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 13. Urgent care or acute care outpatient clinic?[choice=Since last assessmentYes]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
followup_interview,treatment_utilization13___2,Treatment_Utilization13: Since last assessmentNo,"Treatment Utilization

I am going to read you a list of community agencies and professionals people sometimes visit for treatment services.
For each one, please tell me if you have ever in your lifetime gone there for any reason related to your alcohol or drug use.: 13. Urgent care or acute care outpatient clinic?[choice=Since last assessmentNo]",boolean,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,,,,,,,,,,,
