schemaVersion,section,name,title,description,type,format,constraints.required,constraints.maxLength,constraints.enum,constraints.pattern,constraints.maximum,constraints.minimum,enumLabels,enumOrdered,missingValues,trueValues,falseValues,custom,standardsMappings[0].instrument.url,standardsMappings[0].instrument.source,standardsMappings[0].instrument.title,standardsMappings[0].instrument.id,standardsMappings[0].item.url,standardsMappings[0].item.source,standardsMappings[0].item.id,relatedConcepts[0].url,relatedConcepts[0].title,relatedConcepts[0].source,relatedConcepts[0].id
0.3.2,scope_radiographic_examination,d_rl_5,d_rl_5,d_rl_5,integer,,,,1|2|3,,,,1=5D RL outer|2=5D RL middle|3=5D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_5___0,P_Rl_5: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_5___1,P_Rl_5: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_5___2,P_Rl_5: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_6___0,Rl_6: No RL,6: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_6___1,Rl_6: Yes M RL,6: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_6___2,Rl_6: Yes D RL,6: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_6,m_rl_6,m_rl_6,integer,,,,1|2|3,,,,1=6M RL outer|2=6M RL middle|3=6M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_6,d_rl_6,d_rl_6,integer,,,,1|2|3,,,,1=6D RL outer|2=6D RL middle|3=6D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_6___0,P_Rl_6: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_6___1,P_Rl_6: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_6___2,P_Rl_6: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_7___0,Rl_7: No RL,7: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_7___1,Rl_7: Yes M RL,7: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_7___2,Rl_7: Yes D RL,7: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_7,m_rl_7,m_rl_7,integer,,,,1|2|3,,,,1=7M RL outer|2=7M RL middle|3=7M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_7,d_rl_7,d_rl_7,integer,,,,1|2|3,,,,1=7D RL outer|2=7D RL middle|3=7D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_7___0,P_Rl_7: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_7___1,P_Rl_7: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_7___2,P_Rl_7: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_8___0,Rl_8: No RL,8: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_8___1,Rl_8: Yes M RL,8: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_8___2,Rl_8: Yes D RL,8: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_8,m_rl_8,m_rl_8,integer,,,,1|2|3,,,,1=8M RL outer|2=8M RL middle|3=8M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_8,d_rl_8,d_rl_8,integer,,,,1|2|3,,,,1=8D RL outer|2=8D RL middle|3=8D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_8___0,P_Rl_8: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_8___1,P_Rl_8: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_8___2,P_Rl_8: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_9___0,Rl_9: No RL,9: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_9___1,Rl_9: Yes M RL,9: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_9___2,Rl_9: Yes D RL,9: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_9,m_rl_9,m_rl_9,integer,,,,1|2|3,,,,1=9M RL outer|2=9M RL middle|3=9M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_9,d_rl_9,d_rl_9,integer,,,,1|2|3,,,,1=9D RL outer|2=9D RL middle|3=9D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_9___0,P_Rl_9: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_9___1,P_Rl_9: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_9___2,P_Rl_9: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_10___0,Rl_10: No RL,10: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_10___1,Rl_10: Yes M RL,10: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_10___2,Rl_10: Yes D RL,10: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_10,m_rl_10,m_rl_10,integer,,,,1|2|3,,,,1=10M RL outer|2=10M RL middle|3=10M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_10,d_rl_10,d_rl_10,integer,,,,1|2|3,,,,1=10D RL outer|2=10D RL middle|3=10D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_10___0,P_Rl_10: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_10___1,P_Rl_10: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_10___2,P_Rl_10: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_11___0,Rl_11: No RL,11: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_11___1,Rl_11: Yes M RL,11: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_11___2,Rl_11: Yes D RL,11: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_11,m_rl_11,m_rl_11,integer,,,,1|2|3,,,,1=11M RL outer|2=11M RL middle|3=11M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_11,d_rl_11,d_rl_11,integer,,,,1|2|3,,,,1=11D RL outer|2=11D RL middle|3=11D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_11___0,P_Rl_11: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_11___1,P_Rl_11: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_11___2,P_Rl_11: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_12___0,Rl_12: No RL,12: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_12___1,Rl_12: Yes M RL,12: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_12___2,Rl_12: Yes D RL,12: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_12,m_rl_12,m_rl_12,integer,,,,1|2|3,,,,1=12M RL outer|2=12M RL middle|3=12M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_12,d_rl_12,d_rl_12,integer,,,,1|2|3,,,,1=12D RL outer|2=12D RL middle|3=12D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_12___0,P_Rl_12: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_12___1,P_Rl_12: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_12___2,P_Rl_12: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_13___0,Rl_13: No RL,13: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_13___1,Rl_13: Yes M RL,13: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_13___2,Rl_13: Yes D RL,13: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_13,m_rl_13,m_rl_13,integer,,,,1|2|3,,,,1=13M RL outer|2=13M RL middle|3=13M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_13,d_rl_13,d_rl_13,integer,,,,1|2|3,,,,1=13D RL outer|2=13D RL middle|3=13D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_13___0,P_Rl_13: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_13___1,P_Rl_13: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_13___2,P_Rl_13: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_14___0,Rl_14: No RL,14: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_14___1,Rl_14: Yes M RL,14: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_14___2,Rl_14: Yes D RL,14: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_14,m_rl_14,m_rl_14,integer,,,,1|2|3,,,,1=14M RL outer|2=14M RL middle|3=14M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_14,d_rl_14,d_rl_14,integer,,,,1|2|3,,,,1=14D RL outer|2=14D RL middle|3=14D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_14___0,P_Rl_14: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_14___1,P_Rl_14: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_14___2,P_Rl_14: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_15___0,Rl_15: No RL,15: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_15___1,Rl_15: Yes M RL,15: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_15___2,Rl_15: Yes D RL,15: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_15,m_rl_15,m_rl_15,integer,,,,1|2|3,,,,1=15M RL outer|2=15M RL middle|3=15M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_15,d_rl_15,d_rl_15,integer,,,,1|2|3,,,,1=15D RL outer|2=15D RL middle|3=15D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_15___0,P_Rl_15: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_15___1,P_Rl_15: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_15___2,P_Rl_15: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_16___0,Rl_16: No RL,16: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_16___1,Rl_16: Yes M RL,16: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_16___2,Rl_16: Yes D RL,16: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_16,m_rl_16,m_rl_16,integer,,,,1|2|3,,,,1=16M RL outer|2=16M RL middle|3=16M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_16,d_rl_16,d_rl_16,integer,,,,1|2|3,,,,1=16D RL outer|2=16D RL middle|3=16D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_16___0,P_Rl_16: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_16___1,P_Rl_16: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_16___2,P_Rl_16: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_17___0,Rl_17: No RL,17: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_17___1,Rl_17: Yes M RL,17: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_17___2,Rl_17: Yes D RL,17: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_17,m_rl_17,m_rl_17,integer,,,,1|2|3,,,,1=17M RL outer|2=17M RL middle|3=17M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_17,d_rl_17,d_rl_17,integer,,,,1|2|3,,,,1=17D RL outer|2=17D RL middle|3=17D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_17___0,P_Rl_17: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_17___1,P_Rl_17: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_17___2,P_Rl_17: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_18___0,Rl_18: No RL,18: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_18___1,Rl_18: Yes M RL,18: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_18___2,Rl_18: Yes D RL,18: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_18,m_rl_18,m_rl_18,integer,,,,1|2|3,,,,1=18M RL outer|2=18M RL middle|3=18M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_18,d_rl_18,d_rl_18,integer,,,,1|2|3,,,,1=18D RL outer|2=18D RL middle|3=18D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_18___0,P_Rl_18: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_18___1,P_Rl_18: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_18___2,P_Rl_18: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_19___0,Rl_19: No RL,19: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_19___1,Rl_19: Yes M RL,19: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_19___2,Rl_19: Yes D RL,19: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_19,m_rl_19,m_rl_19,integer,,,,1|2|3,,,,1=19M RL outer|2=19M RL middle|3=19M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_19,d_rl_19,d_rl_19,integer,,,,1|2|3,,,,1=19D RL outer|2=19D RL middle|3=19D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_19___0,P_Rl_19: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_19___1,P_Rl_19: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_19___2,P_Rl_19: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_20___0,Rl_20: No RL,20: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_20___1,Rl_20: Yes M RL,20: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_20___2,Rl_20: Yes D RL,20: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_20,m_rl_20,m_rl_20,integer,,,,1|2|3,,,,1=20M RL outer|2=20M RL middle|3=20M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_20,d_rl_20,d_rl_20,integer,,,,1|2|3,,,,1=20D RL outer|2=20D RL middle|3=20D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_20___0,P_Rl_20: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_20___1,P_Rl_20: RL in pulp,"RL extends into pulp
Periapical RL[choice=RL in pulp]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_20___2,P_Rl_20: Periapical RL,"RL extends into pulp
Periapical RL[choice=Periapical RL]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_21___0,Rl_21: No RL,21: Interproximal radiolucency (RL)?[choice=No RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_21___1,Rl_21: Yes M RL,21: Interproximal radiolucency (RL)?[choice=Yes M RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,rl_21___2,Rl_21: Yes D RL,21: Interproximal radiolucency (RL)?[choice=Yes D RL],boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,m_rl_21,m_rl_21,m_rl_21,integer,,,,1|2|3,,,,1=21M RL outer|2=21M RL middle|3=21M RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,d_rl_21,d_rl_21,d_rl_21,integer,,,,1|2|3,,,,1=21D RL outer|2=21D RL middle|3=21D RL inner,,,,,,,,,,,,,,,,
0.3.2,scope_radiographic_examination,p_rl_21___0,P_Rl_21: N/A,"RL extends into pulp
Periapical RL[choice=N/A]",boolean,,,,0|1,,,,0=Unchecked|1=Checked,,,,,,,,,,,,,,,,
