schemaVersion,section,name,title,description,type,format,constraints.required,constraints.maxLength,constraints.enum,constraints.pattern,constraints.maximum,constraints.minimum,enumLabels,enumOrdered,missingValues,trueValues,falseValues,custom,standardsMappings[0].instrument.url,standardsMappings[0].instrument.source,standardsMappings[0].instrument.title,standardsMappings[0].instrument.id,standardsMappings[0].item.url,standardsMappings[0].item.source,standardsMappings[0].item.id,relatedConcepts[0].url,relatedConcepts[0].title,relatedConcepts[0].source,relatedConcepts[0].id
0.3.2,promis_pain_behavior,painbe2,"When I was in pain, I became irritable...","Please respond to each item by marking one answer per question.  In the past 7 days...: When I was in pain, I became irritable...",integer,,,,1|2|3|4|5|6,,,,1=1 Had no pain|2=2 Never|3=3 Rarely|4=4 Sometimes|5=5 Often|6=6 Always,,,,,,,,,,,,,,,,
0.3.2,promis_pain_behavior,painbe3,"When I was in pain, I grimaced...","Please respond to each item by marking one answer per question.  In the past 7 days...: When I was in pain, I grimaced...",integer,,,,1|2|3|4|5|6,,,,1=1 Had no pain|2=2 Never|3=3 Rarely|4=4 Sometimes|5=5 Often|6=6 Always,,,,,,,,,,,,,,,,
0.3.2,promis_pain_behavior,painbe8,"When I was in pain, I moved extremely slowly","Please respond to each item by marking one answer per question.  In the past 7 days...: When I was in pain, I moved extremely slowly",integer,,,,1|2|3|4|5|6,,,,1=1 Had no pain|2=2 Never|3=3 Rarely|4=4 Sometimes|5=5 Often|6=6 Always,,,,,,,,,,,,,,,,
0.3.2,promis_pain_behavior,painbe24,"When I was in pain, I moved stiffly","Please respond to each item by marking one answer per question.  In the past 7 days...: When I was in pain, I moved stiffly",integer,,,,1|2|3|4|5|6,,,,1=1 Had no pain|2=2 Never|3=3 Rarely|4=4 Sometimes|5=5 Often|6=6 Always,,,,,,,,,,,,,,,,
0.3.2,promis_pain_behavior,painbe25,"When I was in pain, I called out for someone to help me...","Please respond to each item by marking one answer per question.  In the past 7 days...: When I was in pain, I called out for someone to help me...",integer,,,,1|2|3|4|5|6,,,,1=1 Had no pain|2=2 Never|3=3 Rarely|4=4 Sometimes|5=5 Often|6=6 Always,,,,,,,,,,,,,,,,
0.3.2,promis_pain_behavior,painbe37,"When I was in pain, I isolated myself from others...","Please respond to each item by marking one answer per question.  In the past 7 days...: When I was in pain, I isolated myself from others...",integer,,,,1|2|3|4|5|6,,,,1=1 Had no pain|2=2 Never|3=3 Rarely|4=4 Sometimes|5=5 Often|6=6 Always,,,,,,,,,,,,,,,,
0.3.2,promis_pain_behavior,painbe45,"When I was in pain, I thrashed...","Please respond to each item by marking one answer per question.  In the past 7 days...: When I was in pain, I thrashed...",integer,,,,1|2|3|4|5|6,,,,1=1 Had no pain|2=2 Never|3=3 Rarely|4=4 Sometimes|5=5 Often|6=6 Always,,,,,,,,,,,,,,,,
0.3.2,brief_pain_inventory,bpi_shadex,"On the diagram, shade in the areas where you feel pain. Put an X on the area that hurts the most.","On the diagram, shade in the areas where you feel pain. Put an X on the area that hurts the most.",string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,brief_pain_inventory,bpi_3,your pain at its WORST in the past 24 hours.,Please rate your pain by circling the one number that best describes............................: your pain at its WORST in the past 24 hours.,integer,,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0 (No Pain)|1=1|2=2|3=3|4=4|5=5|6=6|7=7|8=8|9=9|10=10 (Pain as bad as you can imagine),,,,,,,,,,,,,,,,
0.3.2,brief_pain_inventory,bpi_4,your pain at its LEAST in the past 24 hours.,Please rate your pain by circling the one number that best describes............................: your pain at its LEAST in the past 24 hours.,integer,,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0 (No Pain)|1=1|2=2|3=3|4=4|5=5|6=6|7=7|8=8|9=9|10=10 (Pain as bad as you can imagine),,,,,,,,,,,,,,,,
0.3.2,brief_pain_inventory,bpi_5,your pain on the AVERGAE.,Please rate your pain by circling the one number that best describes............................: your pain on the AVERGAE.,integer,,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0 (No Pain)|1=1|2=2|3=3|4=4|5=5|6=6|7=7|8=8|9=9|10=10 (Pain as bad as you can imagine),,,,,,,,,,,,,,,,
0.3.2,brief_pain_inventory,bpi_6,Please rate your pain by circling the one number that tells how much pain you have RIGHT NOW.,Please rate your pain by circling the one number that best describes............................: Please rate your pain by circling the one number that tells how much pain you have RIGHT NOW.,integer,,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0 (No Pain)|1=1|2=2|3=3|4=4|5=5|6=6|7=7|8=8|9=9|10=10 (Pain as bad as you can imagine),,,,,,,,,,,,,,,,
0.3.2,brief_pain_inventory,bpi_7,What treatments or medications are you receiving for your pain?,Please rate your pain by circling the one number that best describes............................: What treatments or medications are you receiving for your pain?,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,brief_pain_inventory,bpi_8,"In the past 24 hours, how much RELIEF have pain treatments or medications provided? Please circle the one percentage that most shows how much.","Please rate your pain by circling the one number that best describes............................: In the past 24 hours, how much RELIEF have pain treatments or medications provided? Please circle the one percentage that most shows how much.",integer,,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0 (No Relief)|1=10%|2=20%|3=30%|4=40%|5=50%|6=60%|7=70%|8=80%|9=90%|10=100% (Complete Relief),,,,,,,,,,,,,,,,
0.3.2,brief_pain_inventory,general_activity,General Activity,"Circle the one number that describes how, during the past 24 hours, pain has interfered with your:: General Activity",integer,,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0 (Does not interfere)|1=1|2=2|3=3|4=4|5=5|6=6|7=7|8=8|9=9|10=10 (Completely interferes),,,,,,,,,,,,,,,,
0.3.2,brief_pain_inventory,mood,Mood,"Circle the one number that describes how, during the past 24 hours, pain has interfered with your:: Mood",integer,,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0 (Does not interfere)|1=1|2=2|3=3|4=4|5=5|6=6|7=7|8=8|9=9|10=10 (Completely interferes),,,,,,,,,,,,,,,,
0.3.2,brief_pain_inventory,walking_ability,Walking ability,"Circle the one number that describes how, during the past 24 hours, pain has interfered with your:: Walking ability",integer,,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0 (Does not interfere)|1=1|2=2|3=3|4=4|5=5|6=6|7=7|8=8|9=9|10=10 (Completely interferes),,,,,,,,,,,,,,,,
0.3.2,brief_pain_inventory,normal_work_includes_both,Normal work (includes both work outside the home and housework),"Circle the one number that describes how, during the past 24 hours, pain has interfered with your:: Normal work (includes both work outside the home and housework)",integer,,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0 (Does not interfere)|1=1|2=2|3=3|4=4|5=5|6=6|7=7|8=8|9=9|10=10 (Completely interferes),,,,,,,,,,,,,,,,
0.3.2,brief_pain_inventory,relations_with_other_peopl,Relations with other people,"Circle the one number that describes how, during the past 24 hours, pain has interfered with your:: Relations with other people",integer,,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0 (Does not interfere)|1=1|2=2|3=3|4=4|5=5|6=6|7=7|8=8|9=9|10=10 (Completely interferes),,,,,,,,,,,,,,,,
0.3.2,brief_pain_inventory,sleep,Sleep,"Circle the one number that describes how, during the past 24 hours, pain has interfered with your:: Sleep",integer,,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0 (Does not interfere)|1=1|2=2|3=3|4=4|5=5|6=6|7=7|8=8|9=9|10=10 (Completely interferes),,,,,,,,,,,,,,,,
0.3.2,brief_pain_inventory,enjoyment_of_life,Enjoyment of life,"Circle the one number that describes how, during the past 24 hours, pain has interfered with your:: Enjoyment of life",integer,,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0 (Does not interfere)|1=1|2=2|3=3|4=4|5=5|6=6|7=7|8=8|9=9|10=10 (Completely interferes),,,,,,,,,,,,,,,,
0.3.2,brief_pain_inventory,bpi_10,How much has your pain medication been beneficial in controlling your pain?,"Circle the one number that describes how, during the past 24 hours, pain has interfered with your:: How much has your pain medication been beneficial in controlling your pain?",integer,,,,0|1|2|3|4|5|6|7|8|9|10,,,,0=0 (No benefit)|1=1|2=2|3=3|4=4|5=5|6=6|7=7|8=8|9=9|10=10 (Extremely beneficial),,,,,,,,,,,,,,,,
0.3.2,gad2,gad2_nervous,"1. Feeling nervous, anxious, or on edge.","Over the last 2 weeks, how often have you been bothered by the following problems?: 1. Feeling nervous, anxious, or on edge.",integer,,,,0|1|2|3,,,,0=Not at all|1=Several days|2=More than half the days|3=Nearly every day,,,,,,,,,,,,,,,,
0.3.2,gad2,gad2_worry,2. Not being able to stop or control worrying.,"Over the last 2 weeks, how often have you been bothered by the following problems?: 2. Not being able to stop or control worrying.",integer,,,,0|1|2|3,,,,0=Not at all|1=Several days|2=More than half the days|3=Nearly every day,,,,,,,,,,,,,,,,
0.3.2,patient_health_questionnaire2,phq2_interestloss,1. Little interest or pleasure in doing things.,"Over the last 2 weeks, how often have you been bothered by the following problems?: 1. Little interest or pleasure in doing things.",integer,,,,0|1|2|3,,,,0=Not at all|1=Several days|2=More than half the days|3=Nearly everyday,,,,,,,,,,,,,,,,
0.3.2,patient_health_questionnaire2,phq2_depressed,"2. Feeling down, depressed, or hopeless.","Over the last 2 weeks, how often have you been bothered by the following problems?: 2. Feeling down, depressed, or hopeless.",integer,,,,0|1|2|3,,,,0=Not at all|1=Several days|2=More than half the days|3=Nearly everyday,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,group,Group assigned to,Group assigned to,integer,,,,1|2|3|4,,,,"1=Healthy|2=cLBP: no myofascial pain|3=cLBP: MP with Tender Points (latent, without radiation)|4=cLBP: MP with Trigger Points (active, with radiation)",,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_paindiagnosis,Primary Pain Diagnosis,Pain History: Primary Pain Diagnosis,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_paindur_primary,Duration of primary pain,Pain History: Duration of primary pain,number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_paindiagnosis_2,Seconday Pain Diagnosis,Pain History: Seconday Pain Diagnosis,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_paindur_2,Duration of secondary pain,Pain History: Duration of secondary pain,number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_paindiagnosis_3,Other Pain Diagnosis,Pain History: Other Pain Diagnosis,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_paindur_3,Duration of other pain,Pain History: Duration of other pain,number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_painother,Other Pain Diagnoses & Notes,Pain History: Other Pain Diagnoses & Notes,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_medical,Medical Diagnosis (non-pain) #1,Medical History: Medical Diagnosis (non-pain) #1,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_medical_2,Medical Diagnosis (non-pain) #2,Medical History: Medical Diagnosis (non-pain) #2,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_medical_3,Medical Diagnosis (non-pain) #3,Medical History: Medical Diagnosis (non-pain) #3,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_medicalnotes,Other medical history & notes,Medical History: Other medical history & notes,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_surg,Surgery/Procedure #1,Medical History: Surgery/Procedure #1,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_surg_time,Surgery/Procedure #1 - How long ago?,Medical History: Surgery/Procedure #1 - How long ago?,number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_surg_2,Surgery/Procedure #2,Medical History: Surgery/Procedure #2,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_surg_time_2,Surgery/Procedure #2 - How long ago?,Medical History: Surgery/Procedure #2 - How long ago?,number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_surg_3,Surgery/Procedure #3,Medical History: Surgery/Procedure #3,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_surg_time_3,Surgery/Procedure #3 - How long ago?,Medical History: Surgery/Procedure #3 - How long ago?,number,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_surgnotes,Other surgical/procedure history & notes,Medical History: Other surgical/procedure history & notes,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_tobacco,Tobacco Use,Substance Use History: Tobacco Use,integer,,,,1|2|3|4,,,,1=Never|2=Passive/Social|3=Current|4=Quit,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_alcohol,Alcohol Use,Substance Use History: Alcohol Use,integer,,,,1|2|3|4,,,,1=Never|2=Current - Moderate|3=Current - Heavy/Disordered|4=Recovered Alcoholic,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_marijuana,Marijuana use,Substance Use History: Marijuana use,integer,,,,1|2|3|4|5,,,,1=Never|2=Current - recreational|3=Current - medical|4=Past - recreational|5=Past - medical,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_illegaldrug,Illegal Drug Use,Substance Use History: Illegal Drug Use,integer,,,,1|2|3|4,,,,1=Never|2=Passive/Social|3=Current|4=Past,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_substancecurrent,Other current drug/substance use,Substance Use History: Other current drug/substance use,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_substancepast,Other past drug/substance use,Substance Use History: Other past drug/substance use,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_substance_notes,Other substance use & notes,Substance Use History: Other substance use & notes,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_allergy,Allergies,Allergies: Allergies,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_opioid1,Current opioid medication #1,Current Medications: Current opioid medication #1,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_opioid2,Current opioid medication #2,Current Medications: Current opioid medication #2,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_nonopioidpain,Non-opioid pain medication #1,Current Medications: Non-opioid pain medication #1,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_nonopioidpain_2,Non-opioid pain medication #2,Current Medications: Non-opioid pain medication #2,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_othermeds,Other medications #1,Current Medications: Other medications #1,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_othermeds_2,Other medications #2,Current Medications: Other medications #2,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,medical_hx_form,hx_meds_notes,Other medications & notes,Current Medications: Other medications & notes,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,usmp_crf,opioid_user1,Is the subject an opioid-user?,Is the subject an opioid-user?,boolean,,,,0|1,,,,0=No|1=Yes,,,,,,,,,,,,,,,,
0.3.2,usmp_crf,crf_meetcriteria,Does the subject meet ALL inclusion criteria and NO exclusion criteria?,Does the subject meet ALL inclusion criteria and NO exclusion criteria?,boolean,,,,0|1,,,,0=No|1=Yes,,,,,,,,,,,,,,,,
0.3.2,usmp_crf,criterianotmet,"If the subject did not meet ALL inclusion criteria and NO exclusion criteria, please state the criteria that was not met.","If the subject did not meet ALL inclusion criteria and NO exclusion criteria, please state the criteria that was not met.",string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,usmp_crf,crf_medhistory,Does the subject have any clinically relevant medical history that would preclude enrollment into the study?,Does the subject have any clinically relevant medical history that would preclude enrollment into the study?,boolean,,,,0|1,,,,0=No|1=Yes,,,,,,,,,,,,,,,,
0.3.2,usmp_crf,study_visit_1_status,Study Visit 1 Status,Study Visit 1 Status,integer,,,,1|0|2,,,,1=Completed|0=Incomplete|2=Early Termination,,,,,,,,,,,,,,,,
0.3.2,usmp_crf,reasonforterminati_s1,Reason for early termination,Reason for early termination,string,,,,,,,,,,,,,,,,,,,,,,,,
0.3.2,usmp_crf,study_visit_2_status,Study Visit 2 Status:,Study Visit 2 Status:,integer,,,,1|0|2,,,,1=Completed|0=Incomplete|2=Early Termination,,,,,,,,,,,,,,,,
0.3.2,usmp_crf,reason_for_terminati_s2,Reason for early termination,Reason for early termination,string,,,,,,,,,,,,,,,,,,,,,,,,
