module,name,title,description,type,format,constraints.maxLength,constraints.enum,constraints.pattern,constraints.maximum,constraints.minimum,encodings,ordered,missingValues,trueValues,falseValues,repo_link,standardsMappings.type,standardsMappings.label,standardsMappings.url,standardsMappings.source,standardsMappings.id,relatedConcepts.type,relatedConcepts.label,relatedConcepts.url,relatedConcepts.source,relatedConcepts.id,univarStats.median,univarStats.mean,univarStats.std,univarStats.min,univarStats.max,univarStats.mode,univarStats.count,univarStats.twentyFifthPercentile,univarStats.seventyFifthPercentile,univarStats.categoricalMarginals.name,univarStats.categoricalMarginals.count
chronic_pain_coping_inventory_cpci,q36,Meditated to relax,"During the PAST WEEK, how many days did you use each of the following at least once in the day to cope with your pain?: Meditated to relax",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q37,Reminded myself that I had coped with the pain before,"During the PAST WEEK, how many days did you use each of the following at least once in the day to cope with your pain?: Reminded myself that I had coped with the pain before",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q38,"Lay on my back, stretched, and held the stretch at least 10 seconds","During the PAST WEEK, how many days did you use each of the following at least once in the day to cope with your pain?: Lay on my back, stretched, and held the stretch at least 10 seconds",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q39,"Held part of my body (e.g., arm) in a special position","During the PAST WEEK, how many days did you use each of the following at least once in the day to cope with your pain?: Held part of my body (e.g., arm) in a special position",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q40,Rested in a chair or recliner,"During the PAST WEEK, how many days did you use each of the following at least once in the day to cope with your pain?: Rested in a chair or recliner",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q41,Avoided putting weight on feet or legs,"During the PAST WEEK, how many days did you use each of the following at least once in the day to cope with your pain?: Avoided putting weight on feet or legs",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q42,"Asked for help in carrying, lifting or pushing something","During the PAST WEEK, how many days did you use each of the following at least once in the day to cope with your pain?: Asked for help in carrying, lifting or pushing something",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q43,Exercised to improve my overall physical condition for at least 5 minutes,"During the PAST WEEK, how many days did you use each of the following at least once in the day to cope with your pain?: Exercised to improve my overall physical condition for at least 5 minutes",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q44,Talked to friend or family member for support,"During the PAST WEEK, how many days did you use each of the following at least once in the day to cope with your pain?: Talked to friend or family member for support",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q45,Reminded myself that there are people who are worse off than I am,"During the PAST WEEK, how many days did you use each of the following at least once in the day to cope with your pain?: Reminded myself that there are people who are worse off than I am",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q46,Limited my standing time,"During the PAST WEEK, how many days did you use each of the following at least once in the day to cope with your pain?: Limited my standing time",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q47,Lay down on a bed,"During the PAST WEEK, how many days did you use each of the following at least once in the day to cope with your pain?: Lay down on a bed",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q48,"Avoided some physical activities (lifting, pushing, carrying)","During the PAST WEEK, how many days did you use each of the following at least once in the day to cope with your pain?: Avoided some physical activities (lifting, pushing, carrying)",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q49,"Reminded myself about things that I have going for me such as intelligence, good looks, and good friends","During the PAST WEEK, how many days did you use each of the following at least once in the day to cope with your pain?: Reminded myself about things that I have going for me such as intelligence, good looks, and good friends",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q50,Used self-hypnosis to relax,"During the PAST WEEK, how many days did you use each of the following at least once in the day to cope with your pain?: Used self-hypnosis to relax",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q51,I just kept going,"During the PAST WEEK, how many days did you use each of the following at least once in the day to cope with your pain?: I just kept going",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q52,Exercised to strengthen the muscles in my stomach for at least 1 minute,"During the PAST WEEK, how many days did you use each of the following at least once in the day to cope with your pain?: Exercised to strengthen the muscles in my stomach for at least 1 minute",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q53,Got together with a friend,"During the PAST WEEK, how many days did you use each of the following at least once in the day to cope with your pain?: Got together with a friend",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q54,Reminded myself that others have coped well with pain problems,"During the PAST WEEK, how many days did you use each of the following at least once in the day to cope with your pain?: Reminded myself that others have coped well with pain problems",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q55,Stretched the muscles where I hurt and held the stretch for at least 10 seconds,"During the PAST WEEK, how many days did you use each of the following at least once in the day to cope with your pain?: Stretched the muscles where I hurt and held the stretch for at least 10 seconds",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q56,Avoided activity,"During the PAST WEEK, how many days did you use each of the following at least once in the day to cope with your pain?: Avoided activity",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q57,Got together with a family member,"During the PAST WEEK, how many days did you use each of the following at least once in the day to cope with your pain?: Got together with a family member",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q58,Went into a room by myself to rest,"During the past week, how many days did you use each of the following at least once in the day to cope with your pain?: Went into a room by myself to rest",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q59,"Used deep, slow breathing to relax","During the past week, how many days did you use each of the following at least once in the day to cope with your pain?: Used deep, slow breathing to relax",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q60,Exercised to strengthen the muscles in my back for at least1 minute,"During the past week, how many days did you use each of the following at least once in the day to cope with your pain?: Exercised to strengthen the muscles in my back for at least1 minute",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q61,"Stretched the muscles in my shoulders or arms, and held the stretch, for at least 10 seconds","During the past week, how many days did you use each of the following at least once in the day to cope with your pain?: Stretched the muscles in my shoulders or arms, and held the stretch, for at least 10 seconds",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q62,"Asked someone to get me something (e.g., medicine, food, drink)","During the past week, how many days did you use each of the following at least once in the day to cope with your pain?: Asked someone to get me something (e.g., medicine, food, drink)",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q63,Did not let the pain affect what I was doing,"During the past week, how many days did you use each of the following at least once in the day to cope with your pain?: Did not let the pain affect what I was doing",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,q64,Lay down on a sofa,"During the past week, how many days did you use each of the following at least once in the day to cope with your pain?: Lay down on a sofa",integer,,,0|1|2|3|4|5|6|7,,,,0=0 days|1=1 day|2=2 days|3=3 days|4=4 days|5=5 days|6=6 days|7=7 days,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,medication_in_past_wek,66. Did you take any medication for pain in the past week?,"During the past week, how many days did you use each of the following at least once in the day to cope with your pain?: 66. Did you take any medication for pain in the past week?",boolean,,,0|1,,,,0=No|1=Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
chronic_pain_coping_inventory_cpci,medication_description,"67. Please list each medication you took for pain during the past week, and indicate the number of days you took each medication during the past week. Some common medications taken for pain are: Asprin, Tylenol®, Advil®, Nuprin®, Naprosyn®, Percodan®, Tylenol #3®, Valium®, Soma®, Fiorinal®, and Flexeril®. However, there are many others so please list ALL of the medications you are taking for pain, not just the ones listed above.","During the past week, how many days did you use each of the following at least once in the day to cope with your pain?: 67. Please list each medication you took for pain during the past week, and indicate the number of days you took each medication during the past week. Some common medications taken for pain are: Asprin, Tylenol®, Advil®, Nuprin®, Naprosyn®, Percodan®, Tylenol #3®, Valium®, Soma®, Fiorinal®, and Flexeril®. However, there are many others so please list ALL of the medications you are taking for pain, not just the ones listed above.",string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
modified_paindetect,identifies_pain,1. Please identify the picture that best describes the course of your pain in your most bothersome body region,1. Please identify the picture that best describes the course of your pain in your most bothersome body region,integer,,,1|2|3|4,,,,1=1|2=2|3=3|4=4,,,,,,,,,,,,,,,,,,,,,,,,,,
modified_paindetect,burning,Do you suffer from a burning sensation in or around your most painful body region?,Do you suffer from a burning sensation in or around your most painful body region?,integer,,,0|1|2|3|4|5,,,,0=Never|1=Hardly Noticed|2=Slightly|3=Moderately|4=Strongly|5=Very Strongly,,,,,,,,,,,,,,,,,,,,,,,,,,
modified_paindetect,tingling,Do you have a tingling or prickling sensation in or around your most painful body region  (like crawling ants or electrical tingling)?,Do you have a tingling or prickling sensation in or around your most painful body region  (like crawling ants or electrical tingling)?,integer,,,0|1|2|3|4|5,,,,0=Never|1=Hardly Noticed|2=Slightly|3=Moderately|4=Strongly|5=Very Strongly,,,,,,,,,,,,,,,,,,,,,,,,,,
modified_paindetect,light_touching,"Is light touching (clothing, a blanket) in or around the most painful body region painful?","Is light touching (clothing, a blanket) in or around the most painful body region painful?",integer,,,0|1|2|3|4|5,,,,0=Never|1=Hardly Noticed|2=Slightly|3=Moderately|4=Strongly|5=Very Strongly,,,,,,,,,,,,,,,,,,,,,,,,,,
modified_paindetect,sudden_pain,Do you have sudden pain attacks in or around your most painful body region  like electrical shocks?,Do you have sudden pain attacks in or around your most painful body region  like electrical shocks?,integer,,,0|1|2|3|4|5,,,,0=Never|1=Hardly Noticed|2=Slightly|3=Moderately|4=Strongly|5=Very Strongly,,,,,,,,,,,,,,,,,,,,,,,,,,
modified_paindetect,water,Does cold or heat (bath water) trigger pain in or around your most painful body region?,Does cold or heat (bath water) trigger pain in or around your most painful body region?,integer,,,0|1|2|3|4|5,,,,0=Never|1=Hardly Noticed|2=Slightly|3=Moderately|4=Strongly|5=Very Strongly,,,,,,,,,,,,,,,,,,,,,,,,,,
modified_paindetect,numbness,Do you suffer from a sensation of numbness in or around the most painful body region?,Do you suffer from a sensation of numbness in or around the most painful body region?,integer,,,0|1|2|3|4|5,,,,0=Never|1=Hardly Noticed|2=Slightly|3=Moderately|4=Strongly|5=Very Strongly,,,,,,,,,,,,,,,,,,,,,,,,,,
modified_paindetect,pressure,Does slight pressure in or around your most painful body region  trigger pain?,Does slight pressure in or around your most painful body region  trigger pain?,integer,,,0|1|2|3|4|5,,,,0=Never|1=Hardly Noticed|2=Slightly|3=Moderately|4=Strongly|5=Very Strongly,,,,,,,,,,,,,,,,,,,,,,,,,,
modified_paindetect,total_pain,Total:,Total:[calculation: sum([burning]+[tingling]+[light_touching]+[sudden_pain]+[water]+[numbness]+[pressure])],number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
modified_paindetect,past_month_spread,"9. Over the past month, has your pain spread up and down from your most painful body region?","9. Over the past month, has your pain spread up and down from your most painful body region?",boolean,,,0|1,,,,0=No|1=Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
modified_paindetect,total_score,Total Score,Total Score[calculation: sum([total_pain]+[past_month_spread]+[identifies_pain])],number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
medication_dose_monitoring,visit_dose_monitoring,Visit,Visit,integer,,,0|1|13|25,,,,0=Week  0 (baseline)|1=Week 1|13=Week 13|25=Week 25,,,,,,,,,,,,,,,,,,,,,,,,,,
medication_dose_monitoring,dose,Medication Dose:,Medication Dose:,integer,,,1|2|3,,,,1=60 mg dose|2=30 mg dose|3=Not taking,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,week,Week:,Week:,integer,,,1|2|3|4|5,,,,1=Week 1|2=Week 2|3=Week 4|4=Week 13|5=PRN,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,have_you_noticed_anything,"1.	Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?","1.	Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?",integer,,,1|2,,,,1=None (STOP the interview)|2=Yes (PROCEED to #2),,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,none,None,"2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: None",integer,,,1|2|3,,,,1=Yes|2=Has worsened|3=No,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,drowsiness_or_somnolence,Drowsiness or somnolence,"2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: Drowsiness or somnolence",integer,,,1|2|3,,,,1=Yes|2=Has worsened|3=No,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,nausea,Nausea,"2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: Nausea",integer,,,1|2|3,,,,1=Yes|2=Has worsened|3=No,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,dry_mouth,Dry mouth,"2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: Dry mouth",integer,,,1|2|3,,,,1=Yes|2=Has worsened|3=No,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,fatigue,Fatigue,"2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: Fatigue",integer,,,1|2|3,,,,1=Yes|2=Has worsened|3=No,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,constipation,Constipation,"2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: Constipation",integer,,,1|2|3,,,,1=Yes|2=Has worsened|3=No,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,headache,Headache,"2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: Headache",integer,,,1|2|3,,,,1=Yes|2=Has worsened|3=No,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,dizziness,Dizziness,"2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: Dizziness",integer,,,1|2|3,,,,1=Yes|2=Has worsened|3=No,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,increase_sweating,Increase sweating,"2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: Increase sweating",integer,,,1|2|3,,,,1=Yes|2=Has worsened|3=No,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,hot_flashes,Hot flashes,"2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: Hot flashes",integer,,,1|2|3,,,,1=Yes|2=Has worsened|3=No,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,insomnia,Insomnia,"2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: Insomnia",integer,,,1|2|3,,,,1=Yes|2=Has worsened|3=No,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,palpitation,Palpitation,"2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: Palpitation",integer,,,1|2|3,,,,1=Yes|2=Has worsened|3=No,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,anxiety_or_nervousness,Anxiety or nervousness,"2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: Anxiety or nervousness",integer,,,1|2|3,,,,1=Yes|2=Has worsened|3=No,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,confusion,Confusion,"2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: Confusion",integer,,,1|2|3,,,,1=Yes|2=Has worsened|3=No,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,memory_issue,Memory issue,"2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: Memory issue",integer,,,1|2|3,,,,1=Yes|2=Has worsened|3=No,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,abnormal_gait,Abnormal gait,"2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: Abnormal gait",integer,,,1|2|3,,,,1=Yes|2=Has worsened|3=No,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,appetite_increase,Appetite increase,"2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: Appetite increase",integer,,,1|2|3,,,,1=Yes|2=Has worsened|3=No,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,chest_pain,Chest pain,"2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: Chest pain",integer,,,1|2|3,,,,1=Yes|2=Has worsened|3=No,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,increase_suicidal_ideation,Increase suicidal ideation***,"2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: Increase suicidal ideation***",integer,,,1|2|3,,,,1=Yes|2=Has worsened|3=No,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,other_symp,Other,"2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: Other",integer,,,1|2|3,,,,1=Yes|2=Has worsened|3=No,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,specify_symp,Specify,"2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: Specify",string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,how_severe_is_it,"a.	How severe is it?","2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: a.	How severe is it?",integer,,,1|2|3,,,,1=Mild|2=Moderate|3=Severe,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,when_did_y,"b.	Approximately when did your symptom start?","2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: b.	Approximately when did your symptom start?",date,any,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,did_you_have_this_sympto,"c.	Did you have this symptom even before the study, but worse since you started taking the medication?","2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: c.	Did you have this symptom even before the study, but worse since you started taking the medication?",string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,what_seems_to_aggravate,"d.	What seems to aggravate or trigger your symptom?","2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: d.	What seems to aggravate or trigger your symptom?",string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,do_you_have_an_idea_what,"e.	Do you have an idea what might be causing the symptom?","2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: e.	Do you have an idea what might be causing the symptom?",string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,are_you_taking_any_new_m,"f.	Are you taking any new medication apart from Cymbalta (duloxetine)?","2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: f.	Are you taking any new medication apart from Cymbalta (duloxetine)?",string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,how_has_the_symptom_affe,"g.	How has the symptom affected your daily activities?","2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: g.	How has the symptom affected your daily activities?",string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,have_any_other_symp,"h.	Do you have any other symptoms?","2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: h.	Do you have any other symptoms?",string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,any_other_comments,"i.	Any other comments:","2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: i.	Any other comments:",string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,temporary_or_self_limiting,"4.	Most of the medication side effects are temporary or self-limiting. Is/Are the side effects [___________] mild enough that you would be willing and able to continue taking Cymbalta (duloxetine) for a while, or is it bothersome enough that you need to stop the medicine?","2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: 4.	Most of the medication side effects are temporary or self-limiting. Is/Are the side effects [___________] mild enough that you would be willing and able to continue taking Cymbalta (duloxetine) for a while, or is it bothersome enough that you need to stop the medicine?",integer,,,1|2,,,,1=Mild enough that I am willing to continue taking the medication for a while|2=Bothersome enough that I need to stop the study medication (PROCEED to #5),,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,would_you_be_willing_to_tr,"5.	Would you be willing to try the reduced dose of 30 mg once daily and follow up with me by phone in another week to see how you are tolerating the lower dose?","2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: 5.	Would you be willing to try the reduced dose of 30 mg once daily and follow up with me by phone in another week to see how you are tolerating the lower dose?",boolean,,,0|1,,,,0=No|1=Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,randomization,Is the subject ready for randomization?,Randomization: Is the subject ready for randomization?,boolean,,,0|1,,,,0=No|1=Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,randarm,randarm,Randomization: randarm,integer,,,1|2|3,,,,1=Drug Only|2=Drug + web pain training|3=Drug + web pain training + nurse counseling,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,script,"1.	Hello, Ms./Mr._______________. This is __________________ from Wake Baptist. I just want to follow up on your concern from last week. You mentioned that you were experiencing __________________ (symptom). Is your symptom?","Instruction to research staff:: 1.	Hello, Ms./Mr._______________. This is __________________ from Wake Baptist. I just want to follow up on your concern from last week. You mentioned that you were experiencing __________________ (symptom). Is your symptom?",integer,,,1|2|3,,,,1=Better or gone (PROCEED TO #3)|2=About the same (PROCEED TO #2)|3=Worse (PROCEED TO #2),,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form,is_your_symptom_mild_enoug,"2.	Is your symptom [___________] mild enough that you would be willing and able to continue taking Cymbalta (duloxetine) for a while or try going back to the 30mg when you had no symptoms? (if they stayed on the 60 and still had issues, or is it bothersome enough that you need to stop the medicine altogether?","Instruction to research staff:: 2.	Is your symptom [___________] mild enough that you would be willing and able to continue taking Cymbalta (duloxetine) for a while or try going back to the 30mg when you had no symptoms? (if they stayed on the 60 and still had issues, or is it bothersome enough that you need to stop the medicine altogether?",integer,,,1|2,,,,1=Mild enough that I am willing to continue taking the medication for a while|2=Bothersome enough that I need to stop the study medication,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form_prn,week_v2,Week:,Week:,integer,,,1|2|3|4|5,,,,1=Week 1|2=Week 2|3=Week 4|4=Week 13|5=PRN,,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form_prn,have_you_noticed_anything_v2,"1.	Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?","1.	Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?",integer,,,1|2,,,,1=None (STOP the interview)|2=Yes (PROCEED to #2),,,,,,,,,,,,,,,,,,,,,,,,,,
symptoms_monitoring_form_prn,none_v2,None,"2. Have you noticed anything different or troubling since you entered the study, or since the last time we chatted on the phone?: None",integer,,,1|2|3,,,,1=Yes|2=Has worsened|3=No,,,,,,,,,,,,,,,,,,,,,,,,,,
